target,model,finger_print_method,optimized_for,metric,metric_type,metric_value,n_samples,n_correct,n_incorrect,parameters,resampling
NR-AR-LBD,RandomForest,avalon,pr_auc,f1_macro,test,0.5445388349514563,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,avalon,pr_auc,roc_auc,test,0.7546634225466342,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,avalon,pr_auc,pr_auc,test,0.0655146530498628,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,avalon,pr_auc,n,test,834.0,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,avalon,pr_auc,selection,val,0.6221186186502362,1343.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,n,val,1343.0,1343.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,accuracy,val,0.985107967237528,1343.0,1323.0000000000002,19.999999999999773,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,f1_weighted,val,0.9814412403498672,1343.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,f1_macro,val,0.7462207105064248,1343.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,roc_auc,val,0.8938690022848439,1343.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,pr_auc,val,0.6221186186502362,1343.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,accuracy,train,0.9924637141793822,10748.0,10667.0,81.0,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,f1_weighted,train,0.9924635935519984,10748.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,f1_macro,train,0.9924635935519984,10748.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,roc_auc,train,0.9994169988818512,10748.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,pr_auc,train,0.999375785446187,10748.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,n,train,10748.0,10748.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,accuracy,test,0.9808153477218226,834.0,818.0,16.0,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,f1_weighted,test,0.97765278686142,834.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,f1_macro,test,0.5507070707070707,834.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,roc_auc,test,0.6876520681265207,834.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,pr_auc,test,0.0533725279984211,834.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,avalon,pr_auc,n,test,834.0,834.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",random_over
NR-AR-LBD,XGBoost,avalon,pr_auc,selection,val,0.5464579804972782,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,n,val,1343.0,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,accuracy,val,0.9858525688756515,1343.0,1324.0,19.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_weighted,val,0.9826253186460039,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_macro,val,0.7647010005071695,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,roc_auc,val,0.9037065244986038,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,pr_auc,val,0.5464579804972782,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,accuracy,train,0.9842105263157894,570.0,561.0,9.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_weighted,train,0.9841114059285171,570.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_macro,train,0.9820188644194336,570.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,roc_auc,train,0.9996675900277009,570.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,pr_auc,train,0.999365820996587,570.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,n,train,570.0,570.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,accuracy,test,0.960431654676259,834.0,801.0,33.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_weighted,test,0.9665162699688906,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_macro,test,0.5184673256932901,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,roc_auc,test,0.7402676399026764,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,pr_auc,test,0.07366751716217215,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,avalon,pr_auc,n,test,834.0,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,LogisticRegression,avalon,pr_auc,selection,val,0.4012347106893599,1343.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,n,val,1343.0,1343.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,accuracy,val,0.9754281459419212,1343.0,1310.0000000000002,32.99999999999977,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,f1_weighted,val,0.9743345918827384,1343.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,f1_macro,val,0.6937286202964652,1343.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,roc_auc,val,0.7043158161970042,1343.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,pr_auc,val,0.4012347106893599,1343.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,accuracy,train,0.8747673985857835,10748.0,9402.0,1346.0,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,f1_weighted,train,0.8742817794017865,10748.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,f1_macro,train,0.8742817794017864,10748.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,roc_auc,train,0.9548101072179118,10748.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,pr_auc,train,0.9599308621720126,10748.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,n,train,10748.0,10748.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,accuracy,test,0.9268585131894485,834.0,773.0,61.0,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,f1_weighted,test,0.9481987527588384,834.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,f1_macro,test,0.4810205351586807,834.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,roc_auc,test,0.512469586374696,834.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,pr_auc,test,0.0172762818075198,834.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,LogisticRegression,avalon,pr_auc,n,test,834.0,834.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smote
NR-AR-LBD,XGBoost,avalon,pr_auc,selection,val,0.4020898652062607,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,n,val,1343.0,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,accuracy,val,0.9806403574087863,1343.0,1317.0,26.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_weighted,val,0.9782644346305811,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_macro,val,0.7242386909274703,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,roc_auc,val,0.7686595582635187,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,pr_auc,val,0.4020898652062607,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,accuracy,train,0.9655622958469435,10715.0,10346.0,369.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_weighted,train,0.9655623774337084,10715.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_macro,train,0.9655622190594002,10715.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,roc_auc,train,0.9941406218698321,10715.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,pr_auc,train,0.993642318039231,10715.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,n,train,10715.0,10715.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,accuracy,test,0.9616306954436451,834.0,802.0,32.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_weighted,test,0.9663330460326116,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_macro,test,0.4902200488997555,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,roc_auc,test,0.49330900243308995,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,pr_auc,test,0.017759216260372628,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,n,test,834.0,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",smoteenn
NR-AR-LBD,XGBoost,avalon,pr_auc,selection,val,0.4371689013721105,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,n,val,1343.0,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,accuracy,val,0.9828741623231572,1343.0,1320.0,23.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_weighted,val,0.977625614557687,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_macro,val,0.6848479283360371,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,roc_auc,val,0.8419649657273419,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,pr_auc,val,0.4371689013721105,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,accuracy,train,0.9990695943431336,10748.0,10738.0,10.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_weighted,train,0.9990695940531858,10748.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_macro,train,0.999069594053186,10748.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,roc_auc,train,0.999993923104102,10748.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,pr_auc,train,0.999993937160788,10748.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,n,train,10748.0,10748.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,accuracy,test,0.9832134292565947,834.0,820.0,14.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_weighted,test,0.9772689707967604,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,f1_macro,test,0.4957678355501814,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,roc_auc,test,0.6480129764801297,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,pr_auc,test,0.03068260989218763,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,XGBoost,avalon,pr_auc,n,test,834.0,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",smoten
NR-AR-LBD,RandomForest,avalon,pr_auc,selection,val,0.3884444626460369,1343.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,n,val,1343.0,1343.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,accuracy,val,0.9843633655994044,1343.0,1322.0000000000002,20.999999999999773,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,f1_weighted,val,0.9802155291863782,1343.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,f1_macro,val,0.7268024759524571,1343.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,roc_auc,val,0.6600406194465601,1343.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,pr_auc,val,0.3884444626460369,1343.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,accuracy,train,0.8469674279296143,10684.0,9049.0,1635.0,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,f1_weighted,train,0.8438343023838676,10684.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,f1_macro,train,0.8436989073569076,10684.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,roc_auc,train,0.9919600510794458,10684.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,pr_auc,train,0.9910096244807508,10684.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,n,train,10684.0,10684.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,accuracy,test,0.9796163069544364,834.0,816.9999999999999,17.000000000000114,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,f1_weighted,test,0.9769651451925818,834.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,f1_macro,test,0.5474769397721106,834.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,roc_auc,test,0.5295012165450121,834.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,avalon,pr_auc,pr_auc,test,0.0318037978824931,834.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
