target,fingerprint,model,resampling,optimized_for,best_params,val_selection,val_n,val_accuracy,val_f1_weighted,val_f1_macro,val_roc_auc,val_pr_auc,final_train_accuracy,final_train_f1_weighted,final_train_f1_macro,final_train_roc_auc,final_train_pr_auc,final_train_n,final_test_accuracy,final_test_f1_weighted,final_test_f1_macro,final_test_roc_auc,final_test_pr_auc,final_test_n,training_time,refit_time,run_date
SR-MMP,klekota_roth,DecisionTree,smoten,pr_auc,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20}",0.1927392301229287,1553,0.8300064391500322,0.8542903510249661,0.5617795943496255,0.6763011594308913,0.1927392301229287,0.8339887640449438,0.8334472072626632,0.8334472072626631,0.9107369255775786,0.9056883812982778,7120.0,0.8228498074454429,0.8265815045271326,0.607530885831946,0.7322626891166423,0.2845076875633883,779.0,0.8140261173248291,1.0315899848937988,2026-04-22T11:15:57.227605+00:00
SR-MMP,klekota_roth,DecisionTree,smoten_enn,pr_auc,"{'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 20}",0.1872136860525101,1553,0.8325820991629105,0.8572938812438478,0.5750256807503831,0.6509728978457262,0.1872136860525101,0.8939913523184733,0.8939923269125847,0.8935898195445384,0.9612454165372408,0.9493252173304207,6707.0,0.8125802310654685,0.8200283659294877,0.6014256076705262,0.6543893362615911,0.2829542623586024,779.0,0.6544151306152344,0.6779160499572754,2026-04-22T11:16:17.362704+00:00
SR-MMP,maccs,RandomForest,none,pr_auc,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",0.6089441247109033,1553,0.9433354797166774,0.9263672369893162,0.6708794913784799,0.8471922509540006,0.6089441247109033,0.8488051470588235,0.8587787720282065,0.7820926778191736,0.916434889626603,0.7055805041782406,4352.0,0.8485237483953787,0.8575266740369041,0.6923792568001713,0.8617847120546609,0.5075375519737328,779.0,0.3949277400970459,0.3648710250854492,2026-04-21T19:58:10.086318+00:00
SR-MMP,maccs,RandomForest,random_over,pr_auc,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",0.5929161930925505,1553,0.9452672247263362,0.9297855542483696,0.6884536320918366,0.8474421808517123,0.5929161930925505,0.8727528089887641,0.8727443645065767,0.8727443645065767,0.9415709032950388,0.9335049584432286,7120.0,0.8575096277278562,0.8661951623977882,0.7116979244811203,0.8688842118106395,0.5157452962034306,779.0,0.263984203338623,0.1592631340026855,2026-04-21T19:58:23.484978+00:00
SR-MMP,maccs,RandomForest,random_under,pr_auc,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",0.5966222769261698,1553,0.9433354797166774,0.9263672369893162,0.6708794913784799,0.8430653597161772,0.5966222769261698,0.8539562289562289,0.8555222989480961,0.8394141504603195,0.9252870402254872,0.8503153345335429,2376.0,0.8510911424903723,0.862886870234148,0.7123631270690094,0.8636224987798927,0.5235607294700404,779.0,0.3031871318817138,0.2233510017395019,2026-04-21T19:58:38.023685+00:00
SR-MMP,maccs,RandomForest,smote,pr_auc,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 100}",0.4204220956783228,1553,0.9388280746941404,0.9240282539290912,0.6693560134915566,0.7659345549419065,0.4204220956783228,0.9,0.8999938135296844,0.8999938135296843,0.962171087930817,0.9568368759182252,7120.0,0.8703465982028241,0.8728193376601027,0.7115417752798279,0.8286664226451929,0.4716094563221222,779.0,0.2131619453430175,0.1579279899597168,2026-04-21T19:58:42.160958+00:00
SR-MMP,maccs,RandomForest,smoteenn,pr_auc,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 100}",0.3770115129426229,1553,0.936252414681262,0.9189008726563428,0.6419033644272089,0.7706588395937725,0.3770115129426229,0.9174902665468704,0.9175221236921997,0.917194661872768,0.9730923110464068,0.9637275337513204,6678.0,0.8780487804878049,0.8783200455132718,0.7190874755641595,0.8229319180087848,0.4715816566179447,779.0,0.1740069389343261,0.154081106185913,2026-04-21T19:58:49.573735+00:00
SR-MMP,maccs,XGBoost,smoten,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.5266123452709608,1553,0.9426915647134578,0.9252041495566363,0.6648578003118233,0.8040458164173463,0.5266123452709608,0.9106741573033708,0.9106290261462674,0.9106290261462675,0.9655253834743089,0.9602046890896849,7120.0,0.8600770218228498,0.8677399994247026,0.7126307631389245,0.8533735968765253,0.534978342917998,779.0,0.2358388900756836,0.2521979808807373,2026-04-30T05:31:49.973838+00:00
SR-MMP,maccs,XGBoost,smoten_enn,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.49560498104001327,1553,0.9375402446877013,0.9170039050787553,0.624416270865278,0.7953104616997672,0.49560498104001327,0.9385137127690947,0.9385474336063739,0.9384447521379018,0.9804544249855279,0.9733730639726058,6782.0,0.883183568677792,0.8839535985428202,0.7332844216189778,0.8561798438262568,0.5458080052170778,779.0,0.21706891059875488,0.20591211318969727,2026-04-30T05:32:02.160022+00:00
SR-MMP,map4,RandomForest,none,pr_auc,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",0.5885045472934648,1553,0.9388280746941404,0.9179583101623254,0.6268800153764835,0.8429007717347572,0.5885045472934648,0.9163602941176472,0.919141323381368,0.8691550311607225,0.9520345661672908,0.846191400073901,4352.0,0.8472400513478819,0.854102861280228,0.6789520164851339,0.8423926305514885,0.4428346445770434,779.0,0.6305069923400879,0.5510492324829102,2026-04-21T19:59:10.383385+00:00
