target,fingerprint,model,resampling,optimized_for,best_params,val_selection,val_n,val_accuracy,val_f1_weighted,val_f1_macro,val_roc_auc,val_pr_auc,final_train_accuracy,final_train_f1_weighted,final_train_f1_macro,final_train_roc_auc,final_train_pr_auc,final_train_n,final_test_accuracy,final_test_f1_weighted,final_test_f1_macro,final_test_roc_auc,final_test_pr_auc,final_test_n,training_time,refit_time,run_date
NR-AhR,morgan_4096,XGBoost,random_over,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.898148351549286,1732,0.9774826789838337,0.9746280623857392,0.8614681326253746,0.9553753600083974,0.898148351549286,0.8729307530892982,0.8728968967388322,0.8728968967388322,0.9433151417673901,0.9371768578844863,8578.0,0.7909090909090909,0.8213795538158529,0.6552663850660853,0.8370192550027722,0.41626669166168356,880.0,6.541743993759155,6.402790784835815,2026-04-29T23:29:34.550024+00:00
NR-AhR,morgan_4096,RandomForest,random_under,pr_auc,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",0.8740245067529331,1732,0.976905311778291,0.9738808643458856,0.8569859710834221,0.9556541820018762,0.8740245067529331,0.8418079096045198,0.8447030336153271,0.8293019230988192,0.9190362795909792,0.8484287341641855,1947.0,0.7681818181818182,0.8051225304034293,0.6408335734178431,0.8516054236604668,0.4453085137775892,880.0,0.7602720260620117,0.864354133605957,2026-04-21T17:10:45.898559+00:00
NR-AhR,morgan_4096,XGBoost,smote,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.5721207774443856,1732,0.9624711316397229,0.9527559120978495,0.721683151917291,0.8555603666017175,0.5721207774443856,0.8900676148286314,0.8900450072998128,0.8900450072998128,0.9533715843112027,0.9526987213977334,8578.0,0.8102272727272727,0.8230165494393137,0.6013357530972707,0.7691037854730581,0.2625765134221069,880.0,9.642098903656006,9.876065731048584,2026-04-29T23:31:23.312531+00:00
NR-AhR,morgan_4096,XGBoost,smoteenn,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.5081046487268,1732,0.9613163972286374,0.95081388969801,0.708472447274874,0.8181949392168054,0.5081046487268,0.9185027244728737,0.9185027244728737,0.9185027244728737,0.9733674084478086,0.9721890478746326,8442.0,0.8295454545454546,0.8354583156273663,0.6133975327733455,0.7446191844346993,0.2684625703792022,880.0,9.280050992965698,9.114933013916016,2026-04-29T23:31:28.478119+00:00
NR-AhR,morgan_4096,XGBoost,smoten,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.673986426169277,1732,0.9624711316397229,0.9527559120978495,0.721683151917291,0.9048921778949923,0.673986426169277,0.9538353928654698,0.9538349009870715,0.9538349009870715,0.9924507982133259,0.9925472805288984,8578.0,0.865909090909091,0.859472372143416,0.6419112778636062,0.8072735520943597,0.34223331694213033,880.0,6.64712119102478,6.650686979293823,2026-04-29T23:31:33.378294+00:00
NR-AhR,morgan_4096,XGBoost,smoten_enn,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.5255837074379229,1732,0.957852193995381,0.9446971649899912,0.6660988794785865,0.8206912161231279,0.5255837074379229,0.9428503393261103,0.9428567840157847,0.9428427157297881,0.9852100007998734,0.9843664635244972,8399.0,0.8477272727272728,0.8435514262523192,0.608312074829932,0.7408009476284086,0.29606718568588614,880.0,9.021653890609741,9.354894161224365,2026-04-29T23:35:10.964746+00:00
NR-AhR,pubchem,XGBoost,none,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 4, 'subsample': 0.8}",0.9005900682760238,1732,0.976905311778291,0.9738808643458857,0.8569859710834221,0.9628445091748836,0.9005900682760238,0.8703928716079384,0.8808413668270525,0.7641771870798899,0.9189523779072921,0.6821913641196018,4938.0,0.8193181818181818,0.843223928273954,0.6863279612438379,0.8665885377287161,0.4222418989674788,880.0,0.608069896697998,0.5723881721496582,2026-04-29T23:37:20.999846+00:00
NR-AhR,pubchem,RandomForest,random_over,pr_auc,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 200}",0.8914166131886532,1732,0.9797921478060048,0.9775569205332406,0.8788237387134368,0.962749381671226,0.8914166131886532,0.7944742364187456,0.7941602964012766,0.7941602964012766,0.8860167646243887,0.8861470129866752,8578.0,0.7318181818181818,0.7786309844002152,0.6235062072166144,0.8439122435606633,0.361641563389403,880.0,0.8122639656066895,0.4150309562683105,2026-04-21T17:12:54.704601+00:00
NR-AhR,pubchem,RandomForest,random_under,pr_auc,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'n_estimators': 200}",0.8921183033715828,1732,0.9821016166281756,0.980527059164644,0.8965868578329311,0.960732022541938,0.8921183033715828,0.7827426810477658,0.7882453411871363,0.7708247244532265,0.8880071509801734,0.8084176846163772,1947.0,0.7272727272727273,0.7748789671866595,0.6171249564914723,0.8448699531226372,0.3683089701138538,880.0,0.4177422523498535,0.3549718856811523,2026-04-21T17:13:11.066669+00:00
NR-AhR,pubchem,RandomForest,smote,pr_auc,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 200}",0.8611206868166142,1732,0.9734411085450346,0.9692616330013047,0.8287949114663915,0.9305241197425652,0.8611206868166142,0.7978549778503148,0.796420722502851,0.796420722502851,0.8721997055696329,0.8682972338057835,8578.0,0.7375,0.7827217520989224,0.6243284649545102,0.8267994858611826,0.3288261109119053,880.0,0.4538190364837646,0.6245119571685791,2026-04-21T17:13:18.352256+00:00
NR-AhR,pubchem,RandomForest,smoteenn,pr_auc,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",0.8600310795559569,1732,0.972863741339492,0.9684677467007275,0.8238675826256288,0.9289692770965772,0.8600310795559569,0.810559765338548,0.8100503588771027,0.8103532492055296,0.8863039321193763,0.8733895306692663,8182.0,0.7545454545454545,0.795735385895569,0.6375286041189931,0.8257409647663694,0.3261533066042707,880.0,0.608515739440918,0.5315399169921875,2026-04-21T17:13:24.406323+00:00
NR-AhR,pubchem,RandomForest,smoten,pr_auc,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 200}",0.8577226237343603,1732,0.9688221709006928,0.9626975291481278,0.7873513041580269,0.9387903717845264,0.8577226237343603,0.8780601538820237,0.8780429099892786,0.8780429099892785,0.9410604353092256,0.9408258572942824,8578.0,0.8,0.8260266049739733,0.6500867553499132,0.8369436463531428,0.3420728236092527,880.0,0.7569420337677002,0.8365731239318848,2026-04-21T17:13:42.229842+00:00
NR-AhR,pubchem,RandomForest,smoten_enn,pr_auc,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",0.8614920533775408,1732,0.9693995381062356,0.9635458976764818,0.7927963108010194,0.9340077545316774,0.8614920533775408,0.837409200968523,0.8369733587638709,0.837198721074569,0.9086666100269152,0.8973606682723105,8260.0,0.7488636363636364,0.7889851061269451,0.6117163900485354,0.8075822874136801,0.3027023335949101,880.0,0.3956489562988281,0.365563154220581,2026-04-21T17:13:50.840268+00:00
NR-AhR,rdkit,XGBoost,none,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.8648408921014501,1732,0.9584295612009238,0.9457487813152543,0.673464257659073,0.9421165541537916,0.8648408921014501,0.9586877278250304,0.956415539043609,0.8997664488766621,0.9862119062596437,0.9357882362462571,4938.0,0.8852272727272728,0.8679197073409891,0.6385096249659374,0.8668783708856294,0.4517854303253254,880.0,2.498845338821411,2.4035139083862305,2026-04-29T23:39:29.894438+00:00
NR-AhR,rdkit,RandomForest,random_over,pr_auc,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 200}",0.8607747586945931,1732,0.9780600461893764,0.9755464186508076,0.8676000804667069,0.9357790942549548,0.8607747586945931,0.848449522033108,0.8484410853963552,0.8484410853963552,0.9114305052844114,0.8949066441118981,8578.0,0.7977272727272727,0.8269715016012215,0.6649297088242592,0.8382478955592519,0.3407566184820453,880.0,2.0066962242126465,2.3984429836273193,2026-04-21T17:14:43.620748+00:00
NR-AhR,rdkit,RandomForest,random_under,pr_auc,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",0.8624375600099173,1732,0.9797921478060048,0.9777135732105828,0.8803355027705233,0.936362980311887,0.8624375600099173,0.8330765279917822,0.8358447393918771,0.8190543730492459,0.8907380324358203,0.777527852289231,1947.0,0.7852272727272728,0.818613761098939,0.6607867251601535,0.8420283280407278,0.3568002387991447,880.0,0.6270463466644287,0.4527590274810791,2026-04-21T17:15:01.115164+00:00
